time,lon,lat,depth,mag
2022-01-16T00:00:16.211000Z,-71.7273,-31.0424,69.43,4.6
2022-01-15T21:54:16.366000Z,-69.6397,-17.5569,170.37,4.2
2022-01-15T01:26:31.664000Z,-68.2482,-21.464,155.2,4.0
2022-01-14T11:24:25.006000Z,-70.9224,-23.4251,25.65,4.4
2022-01-14T05:50:21.711000Z,-68.893,-21.2906,118.7,4.3
2022-01-13T18:19:36.667000Z,-71.1932,-26.8528,14.52,5.2
2022-01-13T13:52:01.371000Z,-67.1872,-24.4003,175.5,4.4
2022-01-13T04:13:45.610000Z,-69.2414,-23.0248,79.49,4.1
2022-01-12T23:01:36.343000Z,-74.304,-37.9102,18.73,4.5
2022-01-12T21:21:50.465000Z,-69.3354,-18.7067,135.94,4.0
2022-01-12T10:39:32.692000Z,-69.3897,-23.0786,78.5,4.1
2022-01-12T10:18:56.780000Z,-69.8309,-21.3287,48.26,4.1
2022-01-12T05:30:29.304000Z,-74.054,-37.9808,10.0,4.3
2022-01-11T16:12:56.804000Z,-68.7483,-21.0012,109.88,4.2
2022-01-11T12:35:39.309000Z,-67.2446,-24.2524,188.48,4.7
2022-01-10T15:42:28.106000Z,-70.8799,-32.9984,73.37,4.0
2022-01-10T08:36:02.502000Z,-65.4096,-26.0926,10.0,5.5
2022-01-10T07:06:34.004000Z,-71.4586,-30.7939,38.62,4.9
2022-01-10T06:52:20.074000Z,-68.6233,-21.9729,146.02,4.1
2022-01-09T12:52:41.107000Z,-71.3883,-26.6811,20.45,4.2
2022-01-08T09:03:34.449000Z,-71.3871,-26.6784,10.0,4.3
2022-01-08T03:24:08.589000Z,-71.1527,-26.6916,13.0,5.9
2022-01-08T03:22:18.511000Z,-71.3765,-26.6592,10.0,4.8
2022-01-07T12:08:12.347000Z,-68.8027,-22.2728,124.83,4.3
2022-01-07T10:27:06.767000Z,-76.5811,-11.874,96.7,5.6
2022-01-07T06:04:46.875000Z,-69.6855,-17.5277,10.31,4.7
2022-01-07T02:14:52.853000Z,-75.1287,-37.6525,10.0,4.6
2022-01-06T17:43:39.218000Z,-67.7993,-22.4978,184.94,4.6
2022-01-06T04:54:51.451000Z,-70.0072,-20.2092,49.04,2.9
2022-01-06T01:55:45.438000Z,-67.3781,-24.2772,216.31,4.1
2022-01-05T02:17:26.408000Z,-68.6862,-21.1502,119.01,4.2
2022-01-04T07:06:56.313000Z,-71.7231,-36.2156,83.35,4.2
2022-01-03T23:08:22.938000Z,-66.2807,-22.6559,284.52,4.1
2022-01-03T16:44:37.261000Z,-66.6449,-22.9129,263.91,4.2
2022-01-03T06:30:19.413000Z,-67.1502,-24.2773,195.28,4.4
2022-01-02T11:56:56.084000Z,-68.404,-21.3732,137.59,4.7
2022-01-02T09:17:56.906000Z,-67.4895,-30.2968,43.26,4.0
2022-01-02T03:18:07.942000Z,-71.1216,-32.2771,88.19,3.6
2022-01-01T17:04:52.976000Z,-80.9083,-4.8975,11.52,4.3
